area_code,area,country_group_code,country_group,m49_code,iso2_code,iso3_code,wb_group2021,domain_code,domain,element_code,element,item_code_fao,item,year_code,year,unit,value,flag,flag_description,population,agriculture_production_value_per_capita
144,Mozambique,5100,Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,5100,Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,5100,Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
144,Mozambique,5101,Eastern Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,4017193,A,"Aggregate, may include official, semi-official, estimated or calculated data",26286192,152.83
144,Mozambique,5101,Eastern Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3812338,A,"Aggregate, may include official, semi-official, estimated or calculated data",27042001,140.98
144,Mozambique,5101,Eastern Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,5101,Eastern Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,5101,Eastern Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
144,Mozambique,5801,Least Developed Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,4017193,A,"Aggregate, may include official, semi-official, estimated or calculated data",26286192,152.83
144,Mozambique,5801,Least Developed Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3812338,A,"Aggregate, may include official, semi-official, estimated or calculated data",27042001,140.98
144,Mozambique,5801,Least Developed Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,5801,Least Developed Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,5801,Least Developed Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
144,Mozambique,5858,Low income economies,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,4017193,A,"Aggregate, may include official, semi-official, estimated or calculated data",26286192,152.83
144,Mozambique,5858,Low income economies,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3812338,A,"Aggregate, may include official, semi-official, estimated or calculated data",27042001,140.98
144,Mozambique,5858,Low income economies,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,5858,Low income economies,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,5858,Low income economies,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
144,Mozambique,5815,Low Income Food Deficit Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,4017193,A,"Aggregate, may include official, semi-official, estimated or calculated data",26286192,152.83
144,Mozambique,5815,Low Income Food Deficit Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3812338,A,"Aggregate, may include official, semi-official, estimated or calculated data",27042001,140.98
144,Mozambique,5815,Low Income Food Deficit Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,5815,Low Income Food Deficit Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,5815,Low Income Food Deficit Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
144,Mozambique,5817,Net Food Importing Developing Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,4017193,A,"Aggregate, may include official, semi-official, estimated or calculated data",26286192,152.83
144,Mozambique,5817,Net Food Importing Developing Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3812338,A,"Aggregate, may include official, semi-official, estimated or calculated data",27042001,140.98
144,Mozambique,5817,Net Food Importing Developing Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,5817,Net Food Importing Developing Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,5817,Net Food Importing Developing Countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
144,Mozambique,5849,Non-Annex I countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,4017193,A,"Aggregate, may include official, semi-official, estimated or calculated data",26286192,152.83
144,Mozambique,5849,Non-Annex I countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3812338,A,"Aggregate, may include official, semi-official, estimated or calculated data",27042001,140.98
144,Mozambique,5849,Non-Annex I countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,5849,Non-Annex I countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,5849,Non-Annex I countries,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
144,Mozambique,420,Sub-Saharan Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,4017193,A,"Aggregate, may include official, semi-official, estimated or calculated data",26286192,152.83
144,Mozambique,420,Sub-Saharan Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3812338,A,"Aggregate, may include official, semi-official, estimated or calculated data",27042001,140.98
144,Mozambique,420,Sub-Saharan Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,420,Sub-Saharan Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,420,Sub-Saharan Africa,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
144,Mozambique,5810,Sub-Saharan Africa (including Sudan),508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,4017193,A,"Aggregate, may include official, semi-official, estimated or calculated data",26286192,152.83
144,Mozambique,5810,Sub-Saharan Africa (including Sudan),508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3812338,A,"Aggregate, may include official, semi-official, estimated or calculated data",27042001,140.98
144,Mozambique,5810,Sub-Saharan Africa (including Sudan),508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,5810,Sub-Saharan Africa (including Sudan),508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,5810,Sub-Saharan Africa (including Sudan),508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
144,Mozambique,5000,World,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,4017193,A,"Aggregate, may include official, semi-official, estimated or calculated data",26286192,152.83
144,Mozambique,5000,World,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3812338,A,"Aggregate, may include official, semi-official, estimated or calculated data",27042001,140.98
144,Mozambique,5000,World,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3820159,A,"Aggregate, may include official, semi-official, estimated or calculated data",27829930,137.27
144,Mozambique,5000,World,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,4432509,A,"Aggregate, may include official, semi-official, estimated or calculated data",28649007,154.72
144,Mozambique,5000,World,508,MZ,MOZ,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5161291,A,"Aggregate, may include official, semi-official, estimated or calculated data",29496009,174.98
146,Republic of Moldova,5401,Eastern Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,1416507,A,"Aggregate, may include official, semi-official, estimated or calculated data",2856950,495.81
146,Republic of Moldova,5401,Eastern Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,1238238,A,"Aggregate, may include official, semi-official, estimated or calculated data",2834530,436.84
146,Republic of Moldova,5401,Eastern Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,1472876,A,"Aggregate, may include official, semi-official, estimated or calculated data",2802170,525.62
146,Republic of Moldova,5401,Eastern Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,1572052,A,"Aggregate, may include official, semi-official, estimated or calculated data",2755158,570.59
146,Republic of Moldova,5401,Eastern Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,1604597,A,"Aggregate, may include official, semi-official, estimated or calculated data",2708214,592.49
146,Republic of Moldova,5400,Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,1416507,A,"Aggregate, may include official, semi-official, estimated or calculated data",2856950,495.81
146,Republic of Moldova,5400,Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,1238238,A,"Aggregate, may include official, semi-official, estimated or calculated data",2834530,436.84
146,Republic of Moldova,5400,Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,1472876,A,"Aggregate, may include official, semi-official, estimated or calculated data",2802170,525.62
146,Republic of Moldova,5400,Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,1572052,A,"Aggregate, may include official, semi-official, estimated or calculated data",2755158,570.59
146,Republic of Moldova,5400,Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,1604597,A,"Aggregate, may include official, semi-official, estimated or calculated data",2708214,592.49
146,Republic of Moldova,5802,Land Locked Developing Countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,1416507,A,"Aggregate, may include official, semi-official, estimated or calculated data",2856950,495.81
146,Republic of Moldova,5802,Land Locked Developing Countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,1238238,A,"Aggregate, may include official, semi-official, estimated or calculated data",2834530,436.84
146,Republic of Moldova,5802,Land Locked Developing Countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,1472876,A,"Aggregate, may include official, semi-official, estimated or calculated data",2802170,525.62
146,Republic of Moldova,5802,Land Locked Developing Countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,1572052,A,"Aggregate, may include official, semi-official, estimated or calculated data",2755158,570.59
146,Republic of Moldova,5802,Land Locked Developing Countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,1604597,A,"Aggregate, may include official, semi-official, estimated or calculated data",2708214,592.49
146,Republic of Moldova,5859,Lower-middle-income economies,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,1416507,A,"Aggregate, may include official, semi-official, estimated or calculated data",2856950,495.81
146,Republic of Moldova,5859,Lower-middle-income economies,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,1238238,A,"Aggregate, may include official, semi-official, estimated or calculated data",2834530,436.84
146,Republic of Moldova,5859,Lower-middle-income economies,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,1472876,A,"Aggregate, may include official, semi-official, estimated or calculated data",2802170,525.62
146,Republic of Moldova,5859,Lower-middle-income economies,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,1572052,A,"Aggregate, may include official, semi-official, estimated or calculated data",2755158,570.59
146,Republic of Moldova,5859,Lower-middle-income economies,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,1604597,A,"Aggregate, may include official, semi-official, estimated or calculated data",2708214,592.49
146,Republic of Moldova,5849,Non-Annex I countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,1416507,A,"Aggregate, may include official, semi-official, estimated or calculated data",2856950,495.81
146,Republic of Moldova,5849,Non-Annex I countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,1238238,A,"Aggregate, may include official, semi-official, estimated or calculated data",2834530,436.84
146,Republic of Moldova,5849,Non-Annex I countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,1472876,A,"Aggregate, may include official, semi-official, estimated or calculated data",2802170,525.62
146,Republic of Moldova,5849,Non-Annex I countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,1572052,A,"Aggregate, may include official, semi-official, estimated or calculated data",2755158,570.59
146,Republic of Moldova,5849,Non-Annex I countries,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,1604597,A,"Aggregate, may include official, semi-official, estimated or calculated data",2708214,592.49
146,Republic of Moldova,5208,Northern America and Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,1416507,A,"Aggregate, may include official, semi-official, estimated or calculated data",2856950,495.81
146,Republic of Moldova,5208,Northern America and Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,1238238,A,"Aggregate, may include official, semi-official, estimated or calculated data",2834530,436.84
146,Republic of Moldova,5208,Northern America and Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,1472876,A,"Aggregate, may include official, semi-official, estimated or calculated data",2802170,525.62
146,Republic of Moldova,5208,Northern America and Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,1572052,A,"Aggregate, may include official, semi-official, estimated or calculated data",2755158,570.59
146,Republic of Moldova,5208,Northern America and Europe,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,1604597,A,"Aggregate, may include official, semi-official, estimated or calculated data",2708214,592.49
146,Republic of Moldova,5000,World,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,1416507,A,"Aggregate, may include official, semi-official, estimated or calculated data",2856950,495.81
146,Republic of Moldova,5000,World,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,1238238,A,"Aggregate, may include official, semi-official, estimated or calculated data",2834530,436.84
146,Republic of Moldova,5000,World,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,1472876,A,"Aggregate, may include official, semi-official, estimated or calculated data",2802170,525.62
146,Republic of Moldova,5000,World,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,1572052,A,"Aggregate, may include official, semi-official, estimated or calculated data",2755158,570.59
146,Republic of Moldova,5000,World,498,MD,MDA,Europe & Central Asia (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,1604597,A,"Aggregate, may include official, semi-official, estimated or calculated data",2708214,592.49
147,Namibia,5100,Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,298060,A,"Aggregate, may include official, semi-official, estimated or calculated data",2273426,131.11
147,Namibia,5100,Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,293267,A,"Aggregate, may include official, semi-official, estimated or calculated data",2314901,126.69
147,Namibia,5100,Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,290003,A,"Aggregate, may include official, semi-official, estimated or calculated data",2358044,122.98
147,Namibia,5100,Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,313382,A,"Aggregate, may include official, semi-official, estimated or calculated data",2402623,130.43
147,Namibia,5100,Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,311816,A,"Aggregate, may include official, semi-official, estimated or calculated data",2448300,127.36
147,Namibia,5817,Net Food Importing Developing Countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,298060,A,"Aggregate, may include official, semi-official, estimated or calculated data",2273426,131.11
147,Namibia,5817,Net Food Importing Developing Countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,293267,A,"Aggregate, may include official, semi-official, estimated or calculated data",2314901,126.69
147,Namibia,5817,Net Food Importing Developing Countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,290003,A,"Aggregate, may include official, semi-official, estimated or calculated data",2358044,122.98
147,Namibia,5817,Net Food Importing Developing Countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,313382,A,"Aggregate, may include official, semi-official, estimated or calculated data",2402623,130.43
147,Namibia,5817,Net Food Importing Developing Countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,311816,A,"Aggregate, may include official, semi-official, estimated or calculated data",2448300,127.36
147,Namibia,5849,Non-Annex I countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,298060,A,"Aggregate, may include official, semi-official, estimated or calculated data",2273426,131.11
